Family,Genus,Name,Growth.form.1,Growth.form.2,Growth.form.3,Leaf.habit,Collection.date,Grid,Latitude,Longitude,Elevation
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19300314,G15,24.20764054,113.3967788,350
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19300411,G21,24.72793343,113.9224344,400
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19300321,G10,23.7044273,113.1609172,150
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19310409,G16,24.34086914,113.6654078,400
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19340412,G25,25.08153326,113.2255734,700
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19350501,G16,24.34086914,113.6654078,400
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19370404,G10,23.7044273,113.1609172,130
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19370318,G03,23.17008682,112.5253093,250
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19430421,G16,24.44378555,113.667447,170
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19510502,G18,24.51729608,112.2721141,450
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19560407,G03,23.17008682,112.5253093,250
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19560408,G10,23.72600324,113.1761628,170
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19570403,G02,23.23923066,112.4961787,300
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19630328,G03,23.16938432,112.5322035,300
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19720314,G03,23.16938432,112.5322035,300
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19730316,G11,23.81512996,113.9486433,560
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19730327,G03,23.10465565,112.6173822,500
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19730227,G03,23.16938432,112.5322035,300
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19780502,G06,23.26230851,114.0601897,300
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19800328,G03,23.17008682,112.5253093,250
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19850508,G18,24.57122491,112.0841609,700
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,19880425,G03,23.17032355,112.5468904,60
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,20040422,G11,23.77418115,113.9040656,222
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,20100312,G03,23.17008682,112.5253093,250
Ericaceae,Rhododendron,Rhododendron mariae,Shrub,Perennial,Woody,Evergreen,20100309,G11,23.81512996,113.9486433,560
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19290329,G15,24.20764054,113.3967788,350
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19300329,G21,24.72793343,113.9224344,400
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19310417,G16,24.34086914,113.6654078,400
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19320415,G11,23.63475692,113.8822304,500
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19340416,G20,24.98219633,113.1366786,320
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19430410,G25,25.22194212,113.359417,400
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19430411,G16,24.44378555,113.667447,170
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19580406,G11,23.74153024,113.9359294,750
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19590330,G16,24.44378555,113.667447,350
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19590412,G20,24.94999527,113.3497348,500
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19590412,G11,23.74153024,113.9359294,800
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,19890404,G22,24.72791583,114.2558558,500
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20040408,G19,24.9792453,112.8829174,460
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20070324,G11,23.81512996,113.9486433,560
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20120401,G16,24.09270269,113.7586899,350
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20120403,G11,23.71837178,113.8580662,230
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20140330,G26,25.00293512,113.5628795,250
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20140329,G11,23.81512996,113.9486433,560
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20140407,G21,24.81393209,113.5924326,450
Rosaceae,Rosa,Rosa laevigata,Liana,Perennial,Woody,Evergreen,20150405,G21,24.81393209,113.5924326,450
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19290330,G15,24.20764054,113.3967788,350
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19300411,G20,24.94011117,113.3012441,600
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19300331,G21,24.72793343,113.9224344,400
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19300327,G10,23.84453175,113.2739506,120
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19310406,G16,24.34086914,113.6654078,400
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19320320,G06,23.26230851,114.0601897,1200
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19320407,G11,23.63475692,113.8822304,500
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19340410,G25,25.09567459,113.1670299,600
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19340417,G20,24.98219633,113.1366786,320
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19340406,G06,23.27014682,114.0076586,600
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19430325,G16,24.44378555,113.667447,220
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19430325,G24,25.18382121,112.9622325,130
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19560412,G10,23.72600324,113.1761628,170
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19570401,G03,23.18266206,112.5134471,300
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19580406,G11,23.74153024,113.9359294,750
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19590414,G20,24.94999527,113.3497348,500
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19770406,G03,23.17531836,112.5417452,100
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19810403,G11,23.6227969,113.8655938,650
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,19930322,G06,23.24569192,114.3919616,350
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,20070325,G25,25.33893381,113.4476724,900
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,20070408,G11,23.63944517,113.8904019,500
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,20140329,G11,23.81512996,113.9486433,560
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,20140405,G21,24.81393209,113.5924326,450
Staphyleaceae,Turpinia,Turpinia arguta,Shrub,Perennial,Woody,Deciduous,20150406,G11,23.63944517,113.8904019,500
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19290328,G15,24.20764054,113.3967788,350
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19300406,G21,24.72793343,113.9224344,400
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19300327,G10,23.84453175,113.2739506,120
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19310407,G16,24.2708245,113.659483,350
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19320405,G11,23.63475692,113.8822304,500
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19340420,G20,24.87378963,113.1388607,280
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19360415,G26,25.42312481,113.9273458,1100
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19370404,G10,23.7044273,113.1609172,130
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19410330,G24,25.22459056,112.9500955,100
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19430325,G16,24.44378555,113.667447,230
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19430413,G25,25.23690756,113.3877705,550
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,19560409,G10,23.72600324,113.1761628,170
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,20070423,G19,24.9792453,112.8829174,750
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,20110403,G11,23.55161573,113.5814927,560
Rosaceae,Photinia,Photinia prunifolia,Tree,Perennial,Woody,Evergreen,20130421,G11,23.63038789,113.7621037,560
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19310407,G16,24.2708245,113.659483,350
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19340510,G25,25.09567459,113.1670299,600
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19360502,G06,23.32833694,114.0027009,320
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19510511,G13,24.43520572,112.1390531,450
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19510518,G18,24.57585851,112.1077725,450
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19560411,G10,23.72600324,113.1761628,170
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19630409,G03,23.16309912,112.5518559,50
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19760326,G03,23.16309912,112.5518559,50
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19770405,G03,23.16309912,112.5518559,50
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,19780406,G02,23.08123274,112.4717073,50
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,20130315,G03,23.17008682,112.5253093,250
Adoxaceae,Viburnum,Viburnum odoratissimum,Tree,Perennial,Woody,Evergreen,20140405,G04,23.20642997,113.3576714,100
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19260402,G16,24.2708245,113.659483,350
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19300410,G20,24.94011117,113.3012441,950
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19300420,G20,24.94011117,113.3012441,550
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19300406,G21,24.72793343,113.9224344,400
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19310417,G16,24.34086914,113.6654078,400
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19340420,G20,24.87378963,113.1388607,280
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19350405,G11,23.74153024,113.9359294,650
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19370402,G16,24.2708245,113.659483,400
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19430402,G16,24.44378555,113.667447,330
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19430411,G25,25.18400793,113.3486272,560
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19550317,G01,23.460373,111.902715,350
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19580409,G11,23.74153024,113.9359294,700
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19630402,G03,23.18254877,112.5224715,900
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19710416,G20,24.98217033,113.1363626,460
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19750404,G03,23.18283972,112.518754,800
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19800427,G20,24.92357239,113.0832767,540
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19800428,G20,24.92357239,113.0832767,980
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19810403,G11,23.6227969,113.8655938,650
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,19850504,G18,24.81538014,112.1536421,900
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,20140502,G20,24.91598268,113.0771307,600
Styracaceae,Alniphyllum,Alniphyllum fortunei,Tree,Perennial,Woody,Deciduous,20150321,G04,23.20642997,113.3576714,100
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19320405,G11,23.63475692,113.8822304,500
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19340423,G20,24.87378963,113.1388607,280
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19350410,G11,23.74153024,113.9359294,650
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19580409,G11,23.74153024,113.9359294,700
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19650425,G03,23.18283972,112.518754,900
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19750404,G03,23.18283972,112.518754,800
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19770404,G03,23.18283972,112.518754,600
Primulaceae,Myrsine,Myrsine stolonifera,Shrub,Perennial,Woody,Evergreen,19810404,G11,23.6583265,113.8605564,650
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19300323,G21,24.72793343,113.9224344,400
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19320404,G11,23.63475692,113.8822304,500
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19340509,G25,25.09567459,113.1670299,600
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19350411,G11,23.74153024,113.9359294,650
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19360503,G06,23.32833694,114.0027009,320
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19360415,G26,25.42312481,113.9273458,1100
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19430325,G16,24.44378555,113.667447,230
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19570330,G16,24.44378555,113.667447,350
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19570426,G19,24.9839036,112.845484,620
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19580407,G11,23.74153024,113.9359294,500
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19730315,G11,23.81512996,113.9486433,560
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,19770427,G03,23.18283972,112.518754,600
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,20040422,G03,23.18283972,112.518754,595
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,20110326,G11,23.81512996,113.9486433,560
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,20140502,G20,24.91598268,113.0771307,600
Ericaceae,Rhododendron,Rhododendron moulmainense,Shrub,Perennial,Woody,Evergreen,20140323,G11,23.86141324,113.5807708,350
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19300403,G20,24.94011117,113.3012441,500
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19310407,G16,24.2708245,113.659483,350
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19340421,G20,24.87378963,113.1388607,280
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19420430,G24,25.22459056,112.9500955,100
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19430412,G16,24.44378555,113.667447,150
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19510420,G18,24.79008626,112.3770051,300
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19560411,G10,23.7044273,113.1609172,100
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19590418,G20,24.94999527,113.3497348,300
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19630410,G03,23.16309912,112.5518559,50
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19710414,G20,24.98217033,113.1363626,460
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19770405,G03,23.16309912,112.5518559,50
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19780426,G06,23.25428186,114.0146638,110
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,19880420,G03,23.12455974,112.5281481,200
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,20080410,G11,23.81512996,113.9486433,560
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,20120402,G11,23.71837178,113.8580662,230
Apocynaceae,Trachelospermum,Trachelospermum jasminoides,Liana,Perennial,Woody,Evergreen,20140418,G11,23.81512996,113.9486433,560
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19300413,G20,24.94011117,113.3012441,700
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19310428,G16,24.34086914,113.6654078,400
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19320523,G11,23.63475692,113.8822304,500
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19350430,G11,23.74153024,113.9359294,650
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19580408,G10,23.62911596,113.4814876,700
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19590416,G11,23.74153024,113.9359294,800
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19810403,G11,23.6227969,113.8655938,650
Fagaceae,Castanopsis,Castanopsis fordii,Tree,Perennial,Woody,Evergreen,19820329,G12,23.82515842,114.0571094,400
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19300415,G06,23.25870141,114.0251606,100
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19300412,G21,24.72793343,113.9224344,400
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19310412,G16,24.34086914,113.6654078,400
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19320514,G11,23.74153024,113.9359294,650
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19340502,G19,24.9792453,112.8829174,500
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19570516,G19,24.97152829,112.954933,1000
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19580411,G11,23.74153024,113.9359294,780
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19710416,G20,24.98217033,113.1363626,460
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19750404,G03,23.18283972,112.518754,800
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19780420,G06,23.26230851,114.0601897,300
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19810402,G11,23.63934632,113.8714429,500
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,19850505,G18,24.81538014,112.1536421,900
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,20050422,G19,24.9792453,112.8829174,600
Rosaceae,Prunus,Prunus phaeosticta,Tree,Perennial,Woody,Evergreen,20140415,G27,25.07783659,114.4167271,450
Ericaceae,Rhododendron,Rhododendron simsii,Shrub,Perennial,Woody,Evergreen,19290516,G25,25.25368789,113.40321,500
Ericaceae,Rhododendron,Rhododendron simsii,Shrub,Perennial,Woody,Evergreen,19300506,G16,24.44378555,113.667447,300
Ericaceae,Rhododendron,Rhododendron simsii,Shrub,Perennial,Woody,Evergreen,19300321,G10,23.7044273,113.1609172,150
Ericaceae,Rhododendron,Rhododendron simsii,Shrub,Perennial,Woody,Evergreen,19300327,G21,24.72793343,113.9224344,400
Ericaceae,Rhododendron,Rhododendron simsii,Shrub,Perennial,Woody,Evergreen,19330514,G25,25.05997043,113.2345735,900
